Timestep ,Area,Sex,SizeClass,EnRate_1982,EnRate_1983,EnRate_1984,EnRate_1985,EnRate_1986,EnRate_1987,EnRate_1988,EnRate_1989,EnRate_1990,EnRate_1991,EnRate_1992,EnRate_1993,EnRate_1994,EnRate_1995,EnRate_1996,EnRate_1997,EnRate_1998,EnRate_1999,EnRate_2000,EnRate_2001,EnRate_2002,EnRate_2003,EnRate_2004,EnRate_2005,EnRate_2006,EnRate_2007,EnRate_2008,EnRate_2009,EnRate_2010,EnRate_2011,EnRate_2012,EnRate_2013
2,1,1,193,0.541371969,0.572830424,0.294146473,0.271331562,0.416821049,0.350750584,0.336238715,0.385043016,0.460003259,0.35679601,0.329377425,0.354980135,0.28508715,0.329915134,0.23941499,0.315856956,0.359456256,0.271574984,0.20512724,0.361069408,0.202100531,0.215002733,0.278228156,0.283312244,0.317323379,0.171216448,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,198,0.545877851,0.579342648,0.297481278,0.272727106,0.416806286,0.348045828,0.331063411,0.379219691,0.456569771,0.354412397,0.327869885,0.352934845,0.28418614,0.330307091,0.243394588,0.325054822,0.372328114,0.28449414,0.214459786,0.367952928,0.202708935,0.213702286,0.277090079,0.282934781,0.316969203,0.172526221,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,203,0.550484075,0.586025889,0.302527539,0.276320099,0.420094266,0.348739045,0.327982993,0.374421182,0.452872842,0.352492517,0.32755165,0.351221652,0.283333146,0.329972414,0.246272419,0.332448823,0.384238832,0.29804728,0.22625523,0.3800431,0.206730331,0.21403197,0.2771799,0.28331968,0.317043585,0.173682452,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,208,0.553789172,0.591171723,0.307274268,0.280390493,0.424270573,0.351444152,0.327270036,0.371422981,0.449663184,0.350496186,0.327082121,0.349355907,0.282100407,0.328760673,0.247241544,0.336260044,0.391779616,0.308374119,0.237094337,0.393265718,0.213448722,0.216884343,0.278831642,0.284383798,0.317583077,0.174492543,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,213,0.556031936,0.595009801,0.311211692,0.284236895,0.428051243,0.354844079,0.328369458,0.37015355,0.447328122,0.348081107,0.32571087,0.347295001,0.280532006,0.326943273,0.246864102,0.33762332,0.395937301,0.315668853,0.246040983,0.40559087,0.222022456,0.222343428,0.282177128,0.28622341,0.318466001,0.175021861,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,218,0.557407101,0.597656261,0.313902797,0.287320665,0.430870895,0.358096427,0.330579892,0.370356584,0.445965947,0.345411411,0.323542086,0.344988845,0.278674376,0.324664418,0.245583022,0.337433023,0.397784029,0.320574598,0.253157284,0.416560675,0.231591312,0.229995489,0.287538659,0.28926806,0.319876984,0.175621095,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,223,0.565253941,0.607070882,0.323585634,0.298105242,0.442911007,0.370277188,0.34290118,0.381416903,0.454187792,0.348326722,0.323536712,0.342883512,0.275101502,0.318329691,0.239307524,0.329945091,0.391412889,0.319175036,0.257415995,0.428556639,0.248089066,0.251063112,0.312398077,0.311597983,0.338478454,0.18492809,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
3,1,0,53,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,58,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,63,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,68,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,73,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,78,0.067506908,0.061755564,0.058734785,0.080235118,0.09991362,0.058875586,0.056823203,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,83,0.422427035,0.39829303,0.360977755,0.537474915,0.644050602,0.404124139,0.387775222,0.337179802,0.351459533,0.478854912,0.602368481,0.502375247,0.446700287,0.456072972,0.396221347,0.506317209,0.625848136,0.380096752,0.377128733,0.35326087,0.322336671,0.355086372,0.327279109,0.283366653,0.378577097,0.348410542,0.341935484,0.317808607,0.358863809,0.41397741,0.50509267,0.341407317
3,1,0,88,0.427496925,0.411869154,0.37631711,0.565538435,0.659906336,0.420875421,0.400120639,0.392629451,0.39982986,0.5419891,0.668199943,0.558874782,0.500490677,0.514312157,0.457038391,0.562308014,0.679855069,0.57251105,0.567389255,0.544643054,0.497145626,0.539083558,0.49890022,0.442607513,0.565507122,0.52737471,0.520747631,0.484515997,0.54200542,0.60311284,0.703122051,0.514863897
3,1,0,93,0.421619184,0.414364641,0.381679389,0.580264072,0.66031941,0.423224275,0.402392203,0.398994132,0.40232319,0.54261514,0.669330415,0.553921569,0.495182013,0.510250158,0.461881912,0.561261046,0.668665667,0.56107035,0.556123754,0.540129327,0.492104297,0.529932023,0.492239875,0.437665782,0.559259259,0.520322192,0.513654809,0.479734009,0.535578775,0.594554422,0.687962963,0.505933791
3,1,0,98,0.388856613,0.414768766,0.388320863,0.590691482,0.66550065,0.420033874,0.40931832,0.404632982,0.408029297,0.543543172,0.665108121,0.519902126,0.488609959,0.506313387,0.463839729,0.560724715,0.660034031,0.54582512,0.544374041,0.534974401,0.490796654,0.523464284,0.485140439,0.435880978,0.549394296,0.512892949,0.509675282,0.47589731,0.525676495,0.586375688,0.671785029,0.499421885
3,1,0,103,0.448322049,0.418408476,0.384571269,0.57340145,0.656775247,0.430541989,0.405563839,0.399209761,0.405490028,0.532845255,0.650325881,0.551784143,0.485540732,0.497423147,0.462974951,0.554666245,0.644093028,0.540754519,0.533936717,0.526204683,0.480901961,0.515224473,0.480273829,0.429614149,0.537840695,0.501416716,0.504811874,0.472522322,0.521811415,0.573023053,0.656192417,0.494461772
3,1,0,108,0.438216306,0.405181969,0.374419356,0.550542594,0.628505328,0.416357493,0.392569243,0.386568516,0.392426537,0.511389011,0.619650256,0.535811653,0.466881027,0.480171792,0.447861708,0.533240658,0.616142541,0.520351227,0.514012596,0.507019884,0.464325931,0.498650061,0.465606154,0.415966187,0.519448817,0.485176957,0.488581223,0.4582377,0.506826566,0.555530958,0.632881374,0.480059767
3,1,0,113,0.426475762,0.394908595,0.364343346,0.532592323,0.605817978,0.405295928,0.382522892,0.376807251,0.382328515,0.494625954,0.598581487,0.512716634,0.452357166,0.46507384,0.432788715,0.514330296,0.590970217,0.504909089,0.498986903,0.490148176,0.451905156,0.484359859,0.45299634,0.407455469,0.503570217,0.473542451,0.474620303,0.445987473,0.491739721,0.540375259,0.61290038,0.46844337
3,1,0,118,0.418139402,0.389079178,0.359349334,0.522293649,0.589323449,0.397451388,0.376826074,0.371273745,0.376603609,0.48504986,0.584324703,0.50242864,0.444093161,0.454328277,0.425294823,0.503502081,0.580025458,0.494606502,0.488970228,0.482921712,0.445715692,0.477221818,0.446712852,0.402374817,0.495626854,0.466573429,0.467653931,0.439887005,0.484198661,0.531242787,0.600721909,0.463803822
3,1,0,123,0.416478254,0.387626082,0.358104831,0.519715919,0.58932257,0.39745102,0.375407219,0.369894952,0.375177449,0.482656722,0.580737656,0.50500142,0.444093156,0.45647369,0.427165109,0.506209951,0.580025604,0.494606408,0.488969159,0.485329588,0.445716273,0.477222223,0.446712916,0.402374912,0.498274136,0.466573525,0.469974576,0.441918309,0.48922634,0.53429047,0.604796143,0.466123335
3,1,0,128,0.363601245,0.344344001,0.323814081,0.448628972,0.496651419,0.353635152,0.338038966,0.335635139,0.343428294,0.433328718,0.499106916,0.447667691,0.403522729,0.414550453,0.391266344,0.455953972,0.512432144,0.4522536,0.448448034,0.444169882,0.414493463,0.442908901,0.418427403,0.380414959,0.463913159,0.438398423,0.440812176,0.416882659,0.45739041,0.498546473,0.558042431,0.439782634
3,1,0,133,0.348401899,0.33138724,0.312623983,0.426383688,0.466916244,0.340701843,0.327564092,0.325927987,0.334353702,0.417335761,0.475342082,0.426310055,0.389804209,0.399778757,0.37813838,0.437492598,0.48775897,0.437955503,0.434564487,0.430092693,0.403426918,0.429824236,0.408316257,0.372643725,0.451960783,0.428015552,0.429349636,0.406942935,0.445746675,0.484164815,0.540257679,0.43094365
3,1,0,138,0.34832356,0.331290153,0.31250411,0.426194633,0.466909996,0.340700765,0.327567412,0.325929176,0.334333127,0.417350845,0.475344726,0.426128413,0.389677611,0.39952835,0.377839784,0.437482369,0.487567229,0.437852568,0.434420531,0.429887332,0.403332814,0.429700546,0.408251358,0.372605992,0.452037071,0.427970273,0.429313658,0.406763523,0.445492822,0.484091503,0.540147575,0.430939659
3,1,0,143,0.348480748,0.331541286,0.312713326,0.426642977,0.46740396,0.340776786,0.327580442,0.325949014,0.334569301,0.417943298,0.475418957,0.426389004,0.389826267,0.399782139,0.378126264,0.437672319,0.487942232,0.438024677,0.43462481,0.430087968,0.403559217,0.4299482,0.408575709,0.372827301,0.45227417,0.428339077,0.429572715,0.407026785,0.44581298,0.484255101,0.540334548,0.431113874
3,1,0,148,0.348641429,0.331803107,0.313034387,0.427309777,0.468142344,0.340878613,0.327609251,0.325967259,0.334893699,0.41876839,0.47550348,0.426863764,0.389993465,0.400208324,0.378455069,0.438167069,0.48851808,0.438309147,0.434967464,0.430642729,0.403907101,0.430397184,0.408917362,0.373064448,0.452900144,0.428742116,0.430018293,0.407472261,0.446364968,0.484958986,0.54123304,0.431409897
3,1,0,153,0.348677891,0.331880749,0.313142099,0.427747613,0.468393608,0.340946794,0.327621926,0.325973936,0.335129341,0.419187922,0.475580691,0.427293855,0.390142217,0.400596015,0.378875013,0.438642932,0.489051973,0.438575934,0.435189544,0.431042597,0.404162023,0.431027498,0.409271005,0.373314469,0.453368363,0.429161171,0.430359286,0.407825938,0.446799644,0.48551122,0.542226683,0.431744559
3,1,0,158,0.34835147,0.331383874,0.312546248,0.426604066,0.467016477,0.340841914,0.327572835,0.32594031,0.334636417,0.418135966,0.475479823,0.426877618,0.389861908,0.40001709,0.37839734,0.438154677,0.488467832,0.438343724,0.434907633,0.43061445,0.40391494,0.430459234,0.40897056,0.373125411,0.452961354,0.428880164,0.430107372,0.407460722,0.446486498,0.485131992,0.541407943,0.431511764
3,1,0,163,0.347984946,0.330840178,0.311901998,0.425344323,0.465542799,0.340728624,0.327522413,0.325908226,0.33410171,0.416984305,0.475360188,0.42623567,0.389564056,0.399510018,0.377967421,0.437705836,0.487942065,0.438083557,0.434580507,0.430106483,0.403618983,0.429975773,0.408609948,0.372901346,0.452341759,0.428411251,0.429781945,0.407171395,0.445933351,0.484644775,0.540758565,0.431334293
3,1,0,168,0.347696819,0.330409964,0.311387503,0.424347796,0.464358873,0.34064029,0.327480808,0.325882165,0.333675036,0.416057363,0.475259588,0.425827562,0.38928347,0.39909783,0.377620093,0.437354732,0.487506487,0.4378153,0.434324831,0.429585317,0.403312127,0.429570918,0.408310262,0.372708206,0.451955658,0.428125523,0.429402888,0.406932315,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,173,0.347524246,0.330145649,0.311080706,0.423762502,0.463689057,0.340592179,0.32745257,0.325868636,0.33342523,0.415508851,0.475225658,0.425668977,0.389163208,0.398901695,0.377454384,0.43718417,0.487296315,0.437711962,0.434197132,0.42937301,0.40319625,0.429347746,0.408138726,0.372600967,0.451737375,0.427973525,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,178,0.347446949,0.330054859,0.310964669,0.42358702,0.4634417,0.340599917,0.327445412,0.325862221,0.333330786,0.415319679,0.475208443,0.425782399,0.389146262,0.398901947,0.377484533,0.437194797,0.487296508,0.437711396,0.434206555,0.429356142,0.403196558,0.429315802,0.408106276,0.37258086,0.45168062,0.427953929,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,183,0.347438052,0.330046345,0.310957855,0.423616883,0.463422152,0.340631669,0.327438776,0.325862147,0.333317216,0.41531941,0.475225598,0.426042705,0.389180238,0.399018086,0.377620544,0.437333964,0.487431376,0.437777591,0.434288579,0.429457892,0.403257329,0.429402915,0.40814534,0.372606069,0.451727966,0.428020174,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,188,0.347408826,0.330030453,0.310931002,0.423602099,0.463384163,0.340663457,0.327432001,0.32586183,0.333296891,0.415297053,0.475241812,0.42628035,0.389215073,0.399124495,0.377741572,0.437451064,0.487551659,0.43784251,0.43436163,0.429551298,0.40331947,0.42946641,0.408177918,0.37262623,0.451759222,0.428072949,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,193,0.347331682,0.329914577,0.310800637,0.423367561,0.463097206,0.340656279,0.327424325,0.32585532,0.333181603,0.415062264,0.475225345,0.426325755,0.389190342,0.399097797,0.37773283,0.437440484,0.487521969,0.437825341,0.434342749,0.429508645,0.403298218,0.429410588,0.40812537,0.372592094,0.451687614,0.4280326,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,198,0.347188183,0.329700273,0.310548475,0.422900279,0.462542841,0.340616417,0.327402359,0.325841324,0.332979199,0.414615779,0.475192423,0.426144847,0.389077441,0.398910393,0.377567871,0.437270579,0.487312811,0.437730868,0.434225166,0.429313209,0.403190478,0.429213281,0.40797572,0.372494467,0.451492754,0.427886977,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,203,0.347034207,0.329460967,0.310267267,0.422329864,0.461912772,0.340559303,0.327381416,0.325822101,0.332750445,0.41409173,0.475123826,0.425851376,0.388949369,0.398652484,0.377340178,0.437033415,0.487025294,0.43759875,0.434060382,0.429048442,0.403039074,0.428941573,0.407779104,0.372367432,0.451239491,0.427696067,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,208,0.346899295,0.329263121,0.31003489,0.421877326,0.46139772,0.340510817,0.327367629,0.325816342,0.332561611,0.413668127,0.475088984,0.425613827,0.38883882,0.398455781,0.377152522,0.436843088,0.486800312,0.437496256,0.433932962,0.428837323,0.402916595,0.428728401,0.407622309,0.372259845,0.451035589,0.427537177,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,213,0.346831739,0.329156111,0.309899674,0.42162745,0.461111349,0.340494099,0.327353976,0.325808483,0.332454007,0.413434986,0.475073885,0.425567774,0.388796566,0.39837535,0.37709951,0.436768291,0.486710194,0.437458396,0.433887561,0.428752602,0.402868784,0.428633031,0.407549951,0.372208774,0.450932981,0.427464007,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,218,0.346802709,0.329123726,0.309872993,0.421584685,0.461054113,0.340511198,0.327353897,0.325802771,0.33241956,0.413388774,0.475073753,0.425726159,0.388813785,0.39844671,0.377174867,0.436843066,0.486785695,0.437487102,0.433933077,0.428803454,0.402902724,0.428672707,0.407556889,0.372214169,0.450933018,0.427490277,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,0,223,0.346803697,0.329140272,0.30989251,0.421672649,0.461110855,0.340551142,0.327347361,0.325802144,0.332432238,0.41344422,0.475106913,0.426031554,0.38887388,0.398597789,0.377341092,0.43701397,0.486950237,0.437572031,0.434033206,0.428939551,0.402984838,0.42879181,0.407628353,0.37225627,0.451011601,0.427569519,0.427608447,0.405134936,0.444973535,0.483270167,0.539198531,0.430867415
3,1,1,53,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,58,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,63,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,68,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,73,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,78,0.078828824,0.065397551,0.062184977,0.061360356,0.080573038,0.0699497,0.055892165,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,83,0.508223684,0.430630631,0.395112016,0.430879713,0.553745928,0.487132353,0.418604651,0.456944444,0.457905544,0.361623616,0.516431925,0.429319372,0.519512195,0.503242542,0.434628975,0.524829601,0.444550669,0.310488058,0.405687204,0.36635514,0.432848589,0.299195318,0.336879433,0.378066378,0.331316188,0.321455085,0.324758842,0.326303456,0.366093366,0.317010309,0.421875,0.489864865
3,1,1,88,0.527716186,0.449438202,0.422330097,0.457076566,0.577083333,0.509761388,0.4575,0.530214425,0.521144279,0.419395466,0.608040201,0.499194847,0.596443228,0.586455331,0.511888112,0.602820212,0.514407684,0.516237402,0.636459431,0.591089109,0.673276676,0.493322204,0.547169811,0.60200154,0.540824576,0.529850746,0.530993279,0.537086093,0.59059633,0.521188505,0.663221361,0.733021919
3,1,1,93,0.538116592,0.456896552,0.436734694,0.475409836,0.592156863,0.522727273,0.479166667,0.554716981,0.536105033,0.429389313,0.633074935,0.519337017,0.616557734,0.608294931,0.535147392,0.626,0.529824561,0.535776614,0.664484452,0.611987382,0.704411765,0.512516469,0.569866343,0.626491647,0.564134496,0.555831266,0.556571429,0.563265306,0.618397086,0.543981481,0.69547603,0.762910798
3,1,1,98,0.532933694,0.448492208,0.447938607,0.494964645,0.597023814,0.525941486,0.490488313,0.575347479,0.540359506,0.435756345,0.647885747,0.532233559,0.637651239,0.623287764,0.555661064,0.647096479,0.533533445,0.549475933,0.694124864,0.624341655,0.738602294,0.531120332,0.590405904,0.647309044,0.579715789,0.579288026,0.583098592,0.586206897,0.649253731,0.5625,0.724806202,0.794820717
3,1,1,103,0.570890027,0.471136601,0.472955178,0.523774238,0.645424714,0.561498114,0.517695258,0.631160622,0.582341411,0.456010838,0.678000028,0.570333934,0.664823916,0.654493848,0.582841023,0.685307674,0.567636732,0.5758466,0.719791573,0.654965207,0.764146066,0.55474324,0.615416295,0.674379433,0.605876002,0.598432753,0.604139016,0.607852187,0.674285258,0.588234816,0.7517019,0.828259677
3,1,1,108,0.605905196,0.504897171,0.475257377,0.525786847,0.655752186,0.567114649,0.520309139,0.637116065,0.592800264,0.458458728,0.68072961,0.57485683,0.66683261,0.65745135,0.584903346,0.688594391,0.575110654,0.578718408,0.721904612,0.661329746,0.766122908,0.557742235,0.618142506,0.677861477,0.609815941,0.600236404,0.605842893,0.610113546,0.67703407,0.591553587,0.754158001,0.83121894
3,1,1,113,0.605932348,0.504923276,0.47525923,0.525787198,0.655759326,0.567118039,0.520311434,0.637119427,0.592807677,0.45846133,0.680730891,0.574858999,0.666833915,0.657452978,0.584905774,0.688596372,0.57511479,0.578721395,0.72190532,0.661336453,0.766123018,0.557744804,0.618145718,0.677864669,0.609819558,0.600237715,0.60584443,0.610114084,0.677035043,0.59155596,0.754159601,0.831221459
3,1,1,118,0.60593129,0.504923098,0.475259606,0.525788546,0.655759732,0.567117601,0.52031096,0.637119511,0.59280865,0.458461049,0.68073162,0.574859813,0.666833824,0.657454272,0.584905215,0.688596351,0.575115902,0.578721324,0.721905621,0.661335834,0.766123936,0.557744901,0.618146086,0.677864082,0.609819327,0.600238255,0.605844292,0.610114686,0.6770357,0.591555439,0.754159051,0.831221364
3,1,1,123,0.605930794,0.504923157,0.475258411,0.525787093,0.655759593,0.567117526,0.520311704,0.637120318,0.592807754,0.458461103,0.680731107,0.574859395,0.666834407,0.657453503,0.58490586,0.68859647,0.575115618,0.578720264,0.721905802,0.661335808,0.766123724,0.557745031,0.618145771,0.677864706,0.609819673,0.600238052,0.605843556,0.610113838,0.677035583,0.591555552,0.754159366,0.831221521
3,1,1,128,0.437896813,0.385227223,0.372602126,0.406746011,0.484474385,0.413081159,0.382179615,0.448629184,0.447493986,0.365877422,0.472087029,0.430030269,0.488557909,0.493213613,0.44023767,0.493801103,0.423984211,0.428388721,0.5243299,0.488665557,0.546650652,0.421614853,0.454574201,0.488412196,0.447446802,0.44120665,0.44246374,0.449548476,0.493271864,0.440589433,0.539043095,0.58027865
3,1,1,133,0.393644891,0.353674623,0.344637288,0.373832308,0.435475361,0.371632361,0.346974306,0.397890335,0.406490583,0.340955222,0.41502042,0.391263823,0.434792701,0.444880211,0.39909883,0.435958562,0.384596404,0.388483232,0.462838104,0.439739249,0.479200209,0.384813513,0.409871724,0.434414548,0.40292309,0.397082586,0.399209006,0.406133966,0.441119,0.400368432,0.471376181,0.492941111
3,1,1,138,0.393060357,0.353000351,0.343457181,0.372946896,0.43432725,0.371480727,0.346876289,0.397819954,0.405204216,0.340161795,0.414830979,0.390409856,0.432738725,0.443642467,0.397968194,0.434897671,0.383964591,0.387733845,0.461590978,0.438616789,0.477815239,0.383961764,0.408956624,0.433510259,0.401991491,0.39657676,0.398524062,0.405131253,0.439548418,0.399441039,0.470141808,0.492178638
3,1,1,143,0.39269304,0.352609199,0.342648406,0.372452287,0.433559936,0.371384163,0.346793783,0.397773185,0.404401183,0.33969072,0.4147233,0.389834438,0.431240086,0.44274067,0.397187471,0.4341713,0.383530757,0.387242189,0.460739535,0.4378769,0.476948831,0.383498762,0.408421759,0.433031283,0.401428319,0.39630277,0.398096734,0.404478515,0.438483937,0.39882406,0.469307408,0.491670974
3,1,1,148,0.392433497,0.352342593,0.342024745,0.372111809,0.432949108,0.371289353,0.346728771,0.397748938,0.403832669,0.339342131,0.414587706,0.389240411,0.429926688,0.441709685,0.396386847,0.433445811,0.383096136,0.386768656,0.459827461,0.43711281,0.47611821,0.383128856,0.407997805,0.432765668,0.400974299,0.396113326,0.397753598,0.403935574,0.437553685,0.398289878,0.46850631,0.491205073
3,1,1,153,0.392130511,0.351982555,0.341315712,0.371567732,0.432003753,0.371097329,0.346647449,0.397701651,0.403074802,0.338804844,0.414452705,0.38830982,0.428349716,0.439932505,0.39517701,0.432441451,0.382406392,0.386079966,0.458368504,0.43581198,0.474836908,0.382499241,0.407375554,0.432340178,0.400433362,0.395735392,0.397239689,0.403153208,0.436303581,0.397446871,0.467340486,0.490527745
3,1,1,158,0.391742352,0.351498066,0.340466829,0.370717846,0.430652715,0.370792958,0.346566714,0.397630477,0.402043582,0.338000689,0.41426319,0.386983937,0.426408861,0.437359711,0.393559034,0.431074636,0.381420915,0.385136157,0.456304737,0.433930085,0.473038275,0.38159385,0.406507083,0.43170283,0.39969872,0.395144665,0.396534028,0.402066723,0.434683836,0.396255801,0.465706232,0.489554383
3,1,1,163,0.391395801,0.351044552,0.339689238,0.369886236,0.429279631,0.370450541,0.346501149,0.397560057,0.401054512,0.33719669,0.414074805,0.385561537,0.424444074,0.434585251,0.391861494,0.429709179,0.380397872,0.384174353,0.454089485,0.431870388,0.471100567,0.380614511,0.405640453,0.43103836,0.398986039,0.39449297,0.39576545,0.400916567,0.433011581,0.394963195,0.463973305,0.488453901
3,1,1,168,0.391288318,0.350904581,0.339307771,0.369528433,0.428463974,0.370182807,0.346452002,0.397536104,0.400655151,0.336847941,0.413939538,0.38445717,0.422872047,0.432378151,0.390553891,0.428735622,0.379592358,0.383446704,0.452360908,0.430245079,0.469648022,0.380005588,0.405106505,0.43077406,0.39853222,0.39409303,0.395210656,0.400049638,0.428984343,0.391626057,0.459679294,0.485448885
3,1,1,173,0.391568976,0.3512639,0.339547743,0.370005058,0.428642912,0.370068666,0.346452096,0.397583231,0.401201923,0.337237108,0.413939552,0.383944095,0.422010325,0.43127615,0.389900996,0.428317162,0.379179224,0.38309418,0.451390499,0.429382197,0.468991041,0.379986573,0.405151239,0.43114518,0.398509546,0.394072539,0.390117654,0.393240694,0.428984343,0.391626057,0.459679294,0.485448885
3,1,1,178,0.392282287,0.352218027,0.34045302,0.371381025,0.429813413,0.370106907,0.346484117,0.397724674,0.40278005,0.338415905,0.414021314,0.383983741,0.421800004,0.431225323,0.389881339,0.428512347,0.379159754,0.383133382,0.451177917,0.42925527,0.469060571,0.380614698,0.405862002,0.432260578,0.398921421,0.394492803,0.390117654,0.393240694,0.428984343,0.391626057,0.459679294,0.485448885
